asset_id,timestamp,temperature,humidity,precipitation,wind_speed,wind_gust,pressure,cloud_cover,weather_code
RC-6600,2025-06-06T09:00:00,25.9,58.0,7.8,10.9,17.5,1022.5,1.1,0
RC-6600,2025-06-06T10:00:00,35.9,30.5,6.3,3.4,10.1,1020.2,62.7,0
RC-6600,2025-06-06T11:00:00,33.5,35.9,3.7,8.6,12.9,1024.2,29.2,0
RC-6600,2025-06-06T12:00:00,31.9,66.1,7.8,10.1,13.1,1012.2,37.9,0
RC-6600,2025-06-06T13:00:00,30.6,38.7,4.7,1.9,6.8,1022.1,19.1,0
RC-6600,2025-06-06T14:00:00,38.9,67.9,2.6,5.7,11.9,1023.6,28.0,0
RC-6600,2025-06-06T15:00:00,49.2,71.5,38.0,33.7,48.3,1004.5,80.2,1
RC-6600,2025-06-06T16:00:00,30.7,56.5,2.1,6.8,9.7,1008.8,42.6,0
RC-6600,2025-06-06T17:00:00,24.2,30.6,4.8,10.6,15.9,1006.3,65.2,0
RC-6600,2025-06-06T18:00:00,29.1,65.4,3.9,1.4,9.4,1008.4,12.8,0
RC-6600,2025-06-06T19:00:00,29.9,66.9,4.7,1.8,8.1,1014.5,12.9,0
RC-6600,2025-06-06T20:00:00,29.2,37.3,3.1,13.3,19.1,1017.1,51.1,0
RC-6600,2025-06-06T21:00:00,26.9,71.4,3.7,11.2,15.8,1024.3,12.8,0
RC-6600,2025-06-06T22:00:00,29.6,31.7,0.7,7.8,10.4,1005.1,16.9,0
RC-6600,2025-06-06T23:00:00,24.9,42.7,3.2,1.1,5.8,1013.2,1.7,0
RC-6600,2025-06-07T00:00:00,38.5,37.2,0.4,1.8,7.2,1011.7,51.8,0
RC-6600,2025-06-07T01:00:00,36.7,74.8,6.9,10.2,14.7,1015.8,33.1,0
RC-6600,2025-06-07T02:00:00,45.7,91.1,54.3,25.9,37.2,991.0,97.8,1
RC-6600,2025-06-07T03:00:00,36.3,59.7,0.4,4.5,12.1,1013.0,18.4,0
RC-6600,2025-06-07T04:00:00,36.0,56.1,7.8,14.4,16.7,1021.5,20.8,0
RC-6600,2025-06-07T05:00:00,31.0,60.1,6.9,6.7,11.7,1006.7,25.0,0
RC-6600,2025-06-07T06:00:00,35.2,51.3,7.0,9.6,14.1,1012.5,61.9,0
RC-6600,2025-06-07T07:00:00,23.0,57.2,7.1,5.6,10.5,1015.8,4.5,0
RC-6600,2025-06-07T08:00:00,36.3,45.0,2.5,5.0,9.6,1014.0,46.7,0
RC-6600,2025-06-07T09:00:00,30.9,52.6,3.7,4.5,8.4,1020.5,60.9,0
RC-6600,2025-06-07T10:00:00,32.6,37.0,7.4,11.4,14.4,1013.6,38.4,0
RC-6600,2025-06-07T11:00:00,27.6,52.0,1.2,14.5,21.7,1009.6,38.6,0
RC-6600,2025-06-07T12:00:00,24.3,64.6,0.2,1.9,8.8,1007.2,34.4,0
RC-6600,2025-06-07T13:00:00,32.7,60.3,2.2,12.1,17.8,1016.9,33.1,0
RC-6600,2025-06-07T14:00:00,39.0,73.2,4.5,9.4,13.4,1008.3,28.8,0
RC-6600,2025-06-07T15:00:00,29.7,42.3,7.4,12.0,16.6,1022.7,67.5,0
RC-6600,2025-06-07T16:00:00,34.3,55.3,5.7,2.7,6.1,1010.6,5.1,0
RC-6600,2025-06-07T17:00:00,32.9,62.9,0.6,11.7,15.3,1018.0,7.2,0
RC-6600,2025-06-07T18:00:00,23.5,38.2,6.6,5.9,8.5,1017.8,47.7,0
RC-6600,2025-06-07T19:00:00,32.5,60.5,2.2,12.2,16.5,1022.2,22.4,0
RC-6600,2025-06-07T20:00:00,23.2,65.7,0.3,10.7,12.8,1008.1,4.4,0
RC-6600,2025-06-07T21:00:00,29.7,69.5,4.7,13.6,20.9,1013.4,11.2,0
RC-6600,2025-06-07T22:00:00,36.0,60.7,5.5,14.9,18.6,1018.2,9.4,0
RC-6600,2025-06-07T23:00:00,38.5,46.5,1.7,8.9,13.6,1017.0,69.5,0
RC-6600,2025-06-08T00:00:00,27.5,33.5,1.0,9.9,17.8,1012.1,22.0,0
RC-6600,2025-06-08T01:00:00,36.2,59.0,5.8,4.1,8.4,1011.8,46.8,0
RC-6600,2025-06-08T02:00:00,29.7,68.9,5.2,9.5,14.1,1018.2,33.7,0
RC-6600,2025-06-08T03:00:00,33.2,61.7,3.2,13.3,16.6,1014.0,20.6,0
RC-6600,2025-06-08T04:00:00,28.5,69.5,5.4,3.0,9.5,1013.9,43.4,0
RC-6600,2025-06-08T05:00:00,22.9,74.6,6.9,9.4,11.5,1022.9,49.2,0
RC-6600,2025-06-08T06:00:00,46.9,91.1,41.9,21.7,31.2,1003.7,78.0,1
RC-6600,2025-06-08T07:00:00,29.2,74.4,0.6,9.4,11.5,1023.1,57.7,0
RC-6600,2025-06-08T08:00:00,42.1,71.4,30.5,28.0,37.6,991.7,86.4,1
RC-6600,2025-06-08T09:00:00,32.4,74.1,1.0,2.3,4.9,1020.3,33.3,0
RC-6600,2025-06-08T10:00:00,44.9,71.4,55.8,34.9,43.3,1004.7,97.0,1
RC-6600,2025-06-08T11:00:00,38.2,53.2,6.7,3.1,9.0,1009.3,9.4,0
RC-6600,2025-06-08T12:00:00,30.7,69.5,3.7,2.1,8.6,1012.5,11.4,0
RC-6600,2025-06-08T13:00:00,22.2,69.8,5.9,12.6,14.7,1016.0,26.5,0
RC-6600,2025-06-08T14:00:00,29.8,70.0,2.8,4.8,10.1,1023.5,60.1,0
RC-6600,2025-06-08T15:00:00,38.8,64.4,2.6,7.0,14.8,1020.4,58.7,0
RC-6600,2025-06-08T16:00:00,26.0,74.3,4.8,9.1,11.6,1008.5,1.8,0
RC-6600,2025-06-08T17:00:00,39.4,38.7,4.1,2.7,6.7,1011.3,49.7,0
RC-6600,2025-06-08T18:00:00,32.4,62.0,7.4,14.2,19.9,1009.7,5.9,0
RC-6600,2025-06-08T19:00:00,23.8,42.2,2.2,6.7,9.9,1023.9,58.2,0
RC-6600,2025-06-08T20:00:00,26.9,64.2,5.0,10.3,13.6,1007.1,34.4,0
RC-6600,2025-06-08T21:00:00,31.2,56.5,2.2,8.4,14.9,1010.9,20.3,0
RC-6600,2025-06-08T22:00:00,32.8,37.0,0.0,13.2,15.8,1011.5,47.5,0
RC-6600,2025-06-08T23:00:00,29.1,60.6,4.7,12.4,20.2,1016.0,51.0,0
RC-6600,2025-06-09T00:00:00,35.7,62.4,7.1,4.3,7.6,1007.6,12.1,0
RC-6600,2025-06-09T01:00:00,39.3,74.8,3.9,14.7,20.4,1013.4,62.5,0
RC-6600,2025-06-09T02:00:00,36.2,60.8,4.6,8.8,16.1,1016.8,11.5,0
RC-6600,2025-06-09T03:00:00,24.1,70.7,4.8,1.3,5.2,1011.8,10.2,0
RC-6600,2025-06-09T04:00:00,33.3,70.7,6.4,7.9,11.7,1016.8,45.6,0
RC-6600,2025-06-09T05:00:00,27.5,72.4,7.6,3.2,5.6,1024.7,46.4,0
RC-6600,2025-06-09T06:00:00,32.0,41.9,7.0,11.3,16.2,1009.5,63.0,0
RC-6600,2025-06-09T07:00:00,39.0,49.2,4.6,9.1,13.6,1022.1,10.0,0
RC-6600,2025-06-09T08:00:00,25.3,40.3,4.8,2.5,5.6,1006.2,47.6,0
RC-6600,2025-06-09T09:00:00,25.8,53.0,6.9,12.5,16.3,1021.0,47.6,0
RC-6600,2025-06-09T10:00:00,39.6,72.1,0.8,2.2,5.4,1014.2,25.7,0
RC-6600,2025-06-09T11:00:00,31.7,35.8,1.0,5.5,12.9,1010.1,65.0,0
RC-6600,2025-06-09T12:00:00,37.6,49.7,6.5,13.4,19.7,1022.9,47.1,0
RC-6600,2025-06-09T13:00:00,29.4,62.9,4.3,12.8,17.6,1013.6,59.5,0
RC-6600,2025-06-09T14:00:00,32.8,53.8,5.8,5.2,8.3,1021.5,51.7,0
RC-6600,2025-06-09T15:00:00,23.4,31.9,0.3,10.9,16.7,1021.7,1.9,0
RC-6600,2025-06-09T16:00:00,24.4,39.6,3.9,7.8,13.6,1014.9,43.0,0
RC-6600,2025-06-09T17:00:00,34.3,61.4,4.0,12.2,15.4,1024.7,51.9,0
RC-6600,2025-06-09T18:00:00,30.7,53.0,0.6,2.0,7.3,1023.3,10.9,0
RC-6600,2025-06-09T19:00:00,35.8,39.6,6.9,8.9,11.5,1006.9,24.2,0
RC-6600,2025-06-09T20:00:00,31.7,52.4,7.3,11.0,13.7,1011.9,63.9,0
RC-6600,2025-06-09T21:00:00,35.9,49.1,3.6,9.6,14.6,1007.4,47.3,0
RC-6600,2025-06-09T22:00:00,22.3,30.3,1.3,11.5,15.8,1014.4,60.3,0
RC-6600,2025-06-09T23:00:00,30.3,63.7,4.7,2.9,8.5,1006.3,17.6,0
RC-6600,2025-06-10T00:00:00,24.5,49.7,4.5,4.2,9.5,1020.3,55.5,0
RC-6600,2025-06-10T01:00:00,34.9,60.3,2.9,9.5,17.0,1024.3,49.7,0
RC-6600,2025-06-10T02:00:00,35.3,74.0,7.6,13.2,21.0,1016.5,54.3,0
RC-6600,2025-06-10T03:00:00,36.0,73.4,4.4,5.4,9.3,1021.3,33.4,0
RC-6600,2025-06-10T04:00:00,32.5,63.8,0.7,4.7,10.3,1008.2,26.5,0
RC-6600,2025-06-10T05:00:00,27.3,37.0,6.4,4.0,8.7,1024.5,40.6,0
RC-6600,2025-06-10T06:00:00,39.4,69.4,3.2,6.9,12.3,1019.5,60.9,0
RC-6600,2025-06-10T07:00:00,25.3,46.3,7.9,12.4,17.6,1021.2,13.9,0
RC-6600,2025-06-10T08:00:00,29.6,45.0,1.7,9.1,13.1,1015.9,40.3,0
RC-6600,2025-06-10T09:00:00,35.4,72.9,0.8,13.8,16.5,1015.9,12.6,0
RC-6600,2025-06-10T10:00:00,32.1,63.8,1.3,14.8,22.0,1010.5,23.3,0
RC-6600,2025-06-10T11:00:00,38.3,71.1,7.3,2.9,10.2,1014.7,67.8,0
RC-6600,2025-06-10T12:00:00,24.6,72.6,2.5,4.7,12.1,1012.8,34.4,0
RC-6600,2025-06-10T13:00:00,40.0,61.1,1.2,11.8,14.2,1019.9,8.4,0
RC-6600,2025-06-10T14:00:00,37.1,35.8,5.4,8.1,15.6,1014.3,48.8,0
RC-6600,2025-06-10T15:00:00,27.7,34.7,5.9,5.1,11.7,1019.8,1.8,0
RC-6600,2025-06-10T16:00:00,48.8,72.1,41.5,32.9,39.2,1001.4,89.9,1
RC-6600,2025-06-10T17:00:00,22.0,62.0,4.3,1.5,3.5,1005.4,50.8,0
RC-6600,2025-06-10T18:00:00,34.0,61.3,0.7,8.6,14.1,1014.2,18.1,0
RC-6600,2025-06-10T19:00:00,38.6,73.4,2.9,1.8,9.6,1008.1,4.3,0
RC-6600,2025-06-10T20:00:00,45.7,92.2,41.7,21.9,29.5,998.6,75.9,1
RC-6600,2025-06-10T21:00:00,26.2,54.8,3.2,12.5,15.7,1010.1,4.6,0
RC-6600,2025-06-10T22:00:00,40.5,92.1,44.9,25.9,40.5,992.6,79.2,1
RC-6600,2025-06-10T23:00:00,36.2,60.9,1.9,10.0,16.9,1013.0,2.5,0
RC-6600,2025-06-11T00:00:00,26.2,46.8,0.9,10.0,15.4,1012.2,31.9,0
RC-6600,2025-06-11T01:00:00,26.8,44.2,6.5,6.6,9.8,1017.0,30.9,0
RC-6600,2025-06-11T02:00:00,25.9,32.1,4.6,8.4,14.1,1020.5,50.7,0
RC-6600,2025-06-11T03:00:00,24.7,38.1,2.5,11.3,15.9,1018.1,33.6,0
RC-6600,2025-06-11T04:00:00,28.3,69.8,3.5,12.7,18.9,1012.9,49.9,0
RC-6600,2025-06-11T05:00:00,25.5,44.7,0.4,2.8,9.2,1021.2,61.9,0
RC-6600,2025-06-11T06:00:00,24.2,48.1,5.0,6.7,9.8,1011.4,57.5,0
RC-6600,2025-06-11T07:00:00,44.9,89.1,34.7,31.3,37.7,1003.1,91.1,1
RC-6600,2025-06-11T08:00:00,38.7,36.9,7.4,13.8,19.8,1010.6,53.5,0
RC-6600,2025-06-11T09:00:00,33.1,64.5,4.6,11.4,17.8,1019.9,55.0,0
RC-6600,2025-06-11T10:00:00,28.3,55.9,2.6,3.2,7.9,1009.6,8.8,0
RC-6600,2025-06-11T11:00:00,43.4,89.5,39.8,29.0,42.1,1001.4,93.3,1
RC-6600,2025-06-11T12:00:00,35.7,35.2,2.1,7.0,9.3,1016.4,59.5,0
RC-6600,2025-06-11T13:00:00,34.8,37.7,3.3,11.6,15.5,1023.1,21.4,0
RC-6600,2025-06-11T14:00:00,22.3,53.9,7.2,7.2,11.6,1015.2,37.7,0
RC-6600,2025-06-11T15:00:00,35.8,49.2,5.5,12.9,15.8,1023.9,42.9,0
RC-6600,2025-06-11T16:00:00,29.4,37.3,7.1,12.6,16.8,1024.6,29.5,0
RC-6600,2025-06-11T17:00:00,24.5,34.1,2.4,1.1,7.3,1011.6,17.1,0
RC-6600,2025-06-11T18:00:00,31.6,32.2,4.6,1.9,5.3,1013.1,40.8,0
RC-6600,2025-06-11T19:00:00,37.3,51.2,6.0,1.3,7.4,1020.7,47.7,0
RC-6600,2025-06-11T20:00:00,35.7,39.7,4.1,7.9,12.4,1005.6,63.0,0
RC-6600,2025-06-11T21:00:00,40.0,45.4,6.8,3.5,9.7,1023.7,28.7,0
RC-6600,2025-06-11T22:00:00,24.7,35.2,0.1,8.1,11.2,1018.8,2.3,0
RC-6600,2025-06-11T23:00:00,27.1,33.1,5.0,1.4,8.8,1008.0,66.2,0
RC-6600,2025-06-12T00:00:00,30.8,62.3,5.3,13.2,15.9,1021.7,0.0,0
RC-6600,2025-06-12T01:00:00,38.8,59.9,2.1,1.2,4.6,1017.6,53.6,0
RC-6600,2025-06-12T02:00:00,35.7,55.5,1.5,5.2,8.9,1017.7,35.5,0
RC-6600,2025-06-12T03:00:00,22.9,31.1,2.3,5.4,12.6,1009.8,60.3,0
RC-6600,2025-06-12T04:00:00,28.6,35.1,7.3,3.8,9.0,1018.8,14.1,0
RC-6600,2025-06-12T05:00:00,32.3,44.8,0.9,6.5,9.5,1010.3,39.1,0
RC-6600,2025-06-12T06:00:00,33.8,48.6,0.6,8.8,15.9,1009.6,61.8,0
RC-6600,2025-06-12T07:00:00,25.3,55.1,5.2,14.0,21.9,1023.3,61.3,0
RC-6600,2025-06-12T08:00:00,39.6,74.6,0.4,5.2,7.6,1008.2,61.0,0
RC-6600,2025-06-12T09:00:00,29.8,47.8,6.7,12.0,19.2,1009.0,59.3,0
RC-6600,2025-06-12T10:00:00,39.0,49.6,6.1,3.6,9.2,1020.4,62.5,0
RC-6600,2025-06-12T11:00:00,25.4,62.4,4.8,14.7,20.7,1021.1,7.7,0
RC-6600,2025-06-12T12:00:00,30.4,61.2,7.1,1.4,9.0,1020.5,20.0,0
RC-6600,2025-06-12T13:00:00,29.3,54.6,5.9,10.6,14.5,1008.0,41.2,0
RC-6600,2025-06-12T14:00:00,30.9,72.3,5.1,10.3,17.3,1007.3,24.6,0
RC-6600,2025-06-12T15:00:00,23.0,39.1,0.5,11.4,16.8,1007.3,50.8,0
RC-6600,2025-06-12T16:00:00,22.8,53.5,4.7,6.4,8.7,1014.3,68.7,0
RC-6600,2025-06-12T17:00:00,29.4,40.0,0.5,4.4,10.2,1022.7,6.4,0
RC-6600,2025-06-12T18:00:00,31.5,53.3,4.0,2.3,9.3,1018.4,33.2,0
RC-6600,2025-06-12T19:00:00,30.9,36.3,1.3,8.7,10.8,1005.6,16.8,0
RC-6600,2025-06-12T20:00:00,30.9,61.6,2.8,7.1,13.1,1008.0,24.2,0
RC-6600,2025-06-12T21:00:00,23.3,45.6,3.0,2.5,8.7,1019.1,1.3,0
RC-6600,2025-06-12T22:00:00,32.5,32.4,5.4,13.5,17.1,1013.8,41.0,0
RC-6600,2025-06-12T23:00:00,26.1,69.9,0.2,4.4,10.9,1020.5,37.4,0
RC-6600,2025-06-13T00:00:00,31.9,72.0,4.9,4.0,9.3,1006.6,11.3,0
RC-6600,2025-06-13T01:00:00,31.6,70.7,4.6,14.1,20.5,1015.2,59.7,0
RC-6600,2025-06-13T02:00:00,26.9,57.4,1.8,4.4,10.7,1017.1,69.8,0
RC-6600,2025-06-13T03:00:00,33.0,49.5,2.1,10.2,15.6,1022.4,33.9,0
RC-6600,2025-06-13T04:00:00,41.8,78.3,36.5,30.7,39.0,1004.0,83.3,1
RC-6600,2025-06-13T05:00:00,31.0,44.9,5.2,6.9,13.7,1005.0,47.4,0
RC-6600,2025-06-13T06:00:00,36.5,71.2,6.8,8.5,12.0,1009.3,27.7,0
RC-6600,2025-06-13T07:00:00,24.5,44.2,2.0,13.4,18.3,1012.6,28.8,0
RC-6600,2025-06-13T08:00:00,34.0,73.6,0.1,3.4,9.1,1016.8,1.3,0
RC-6600,2025-06-13T09:00:00,31.3,49.1,6.9,1.2,5.2,1010.3,56.6,0
RC-6600,2025-06-13T10:00:00,40.4,73.3,31.7,29.7,35.5,1000.9,79.2,1
RC-6600,2025-06-13T11:00:00,30.6,39.5,1.9,5.3,13.0,1006.1,49.4,0
RC-6600,2025-06-13T12:00:00,25.9,65.6,3.1,13.0,18.9,1022.0,19.7,0
RC-6600,2025-06-13T13:00:00,29.0,69.9,3.9,4.0,7.9,1011.1,31.4,0
RC-6600,2025-06-13T14:00:00,38.0,48.2,6.4,12.1,16.0,1019.4,12.0,0
RC-6600,2025-06-13T15:00:00,37.4,37.7,3.6,12.6,18.2,1010.7,37.2,0
RC-6600,2025-06-13T16:00:00,26.9,60.0,2.0,3.0,5.4,1019.1,37.1,0
RC-6600,2025-06-13T17:00:00,35.8,41.7,3.2,9.6,11.6,1022.6,66.5,0
RC-6600,2025-06-13T18:00:00,25.3,61.3,3.7,11.6,17.0,1022.4,58.5,0
RC-6600,2025-06-13T19:00:00,24.4,32.3,7.7,7.1,14.7,1015.9,61.4,0
RC-6600,2025-06-13T20:00:00,39.5,61.0,7.4,4.1,10.0,1007.0,30.1,0
RC-6600,2025-06-13T21:00:00,48.7,71.9,54.6,26.3,32.3,1000.3,78.4,1
RC-6600,2025-06-13T22:00:00,32.2,62.4,3.1,14.2,20.5,1024.0,4.5,0
RC-6600,2025-06-13T23:00:00,39.9,32.4,0.5,6.6,12.8,1006.2,35.4,0
RC-6600,2025-06-14T00:00:00,24.0,56.6,5.0,8.5,11.1,1024.4,69.5,0
RC-6600,2025-06-14T01:00:00,31.6,43.3,5.1,5.9,12.1,1011.8,54.1,0
RC-6600,2025-06-14T02:00:00,37.5,71.2,4.4,10.1,16.2,1024.1,18.1,0
RC-6600,2025-06-14T03:00:00,24.5,73.9,4.4,13.9,21.3,1009.6,29.1,0
RC-6600,2025-06-14T04:00:00,33.5,73.6,2.5,6.4,11.1,1009.0,50.7,0
RC-6600,2025-06-14T05:00:00,26.0,38.8,1.5,1.7,9.4,1024.3,66.8,0
RC-6600,2025-06-14T06:00:00,22.7,62.2,5.6,14.2,17.4,1006.5,13.5,0
RC-6600,2025-06-14T07:00:00,28.5,52.6,3.3,14.0,17.2,1011.1,28.9,0
RC-6600,2025-06-14T08:00:00,36.2,71.5,1.9,14.5,21.0,1024.1,21.7,0
RC-6600,2025-06-14T09:00:00,37.7,43.6,3.6,5.1,10.5,1009.5,38.2,0
RC-6600,2025-06-14T10:00:00,23.7,34.6,6.1,8.0,15.8,1017.9,13.6,0
RC-6600,2025-06-14T11:00:00,25.3,31.6,2.0,4.9,7.3,1014.1,34.8,0
RC-6600,2025-06-14T12:00:00,28.6,34.4,6.8,10.2,14.8,1017.4,58.2,0
RC-6600,2025-06-14T13:00:00,30.6,69.5,2.7,13.3,16.6,1019.9,31.5,0
RC-6600,2025-06-14T14:00:00,28.2,53.5,2.0,12.2,18.0,1008.6,48.7,0
RC-6600,2025-06-14T15:00:00,27.4,58.1,4.5,13.2,15.9,1019.3,32.3,0
RC-6600,2025-06-14T16:00:00,33.3,55.2,2.7,3.9,11.7,1017.1,37.1,0
RC-6600,2025-06-14T17:00:00,36.7,71.1,2.3,6.4,10.0,1017.0,54.3,0
RC-6600,2025-06-14T18:00:00,22.7,55.0,6.8,9.3,11.6,1007.7,11.4,0
RC-6600,2025-06-14T19:00:00,23.4,31.7,3.4,8.3,14.9,1022.6,35.8,0
RC-6600,2025-06-14T20:00:00,38.2,30.1,1.6,9.0,11.1,1017.9,44.1,0
RC-6600,2025-06-14T21:00:00,31.1,48.5,2.9,5.6,8.0,1006.5,44.1,0
RC-6600,2025-06-14T22:00:00,39.5,55.5,1.2,5.3,9.5,1017.7,61.3,0
RC-6600,2025-06-14T23:00:00,31.3,34.8,3.4,3.9,10.1,1014.3,32.1,0
RC-6600,2025-06-15T00:00:00,38.0,59.0,6.4,5.6,12.6,1013.7,66.2,0
RC-6600,2025-06-15T01:00:00,36.4,58.3,7.0,10.6,15.6,1016.6,0.4,0
RC-6600,2025-06-15T02:00:00,24.5,66.0,0.4,3.8,8.6,1007.3,27.8,0
RC-6600,2025-06-15T03:00:00,24.1,52.0,3.7,11.6,14.2,1005.6,60.1,0
RC-6600,2025-06-15T04:00:00,32.1,45.0,2.3,10.8,17.5,1021.4,15.1,0
RC-6600,2025-06-15T05:00:00,33.6,59.5,7.7,1.3,3.4,1005.1,8.3,0
RC-6600,2025-06-15T06:00:00,35.6,57.2,7.0,4.8,10.7,1014.7,5.6,0
RC-6600,2025-06-15T07:00:00,25.4,51.8,2.3,5.7,10.2,1018.8,62.1,0
RC-6600,2025-06-15T08:00:00,39.6,60.3,6.3,14.9,22.8,1011.9,6.7,0
RC-6600,2025-06-15T09:00:00,27.6,37.2,5.2,11.1,15.4,1022.1,56.6,0
RC-6600,2025-06-15T10:00:00,24.0,57.7,6.8,8.1,15.3,1009.2,10.6,0
RC-6600,2025-06-15T11:00:00,29.9,68.9,2.8,7.0,11.4,1011.7,52.2,0
TR-8080,2025-04-16T12:00:00,33.0,37.9,0.4,7.9,12.2,1023.9,43.7,0
TR-8080,2025-04-16T13:00:00,34.1,40.5,0.3,12.1,14.2,1021.7,66.0,0
TR-8080,2025-04-16T14:00:00,29.4,62.2,0.8,10.8,17.4,1009.7,26.5,0
TR-8080,2025-04-16T15:00:00,40.8,73.7,51.4,29.4,43.4,1003.7,92.8,1
TR-8080,2025-04-16T16:00:00,39.9,67.4,7.3,3.8,8.4,1022.7,48.5,0
TR-8080,2025-04-16T17:00:00,36.9,63.2,5.2,11.5,14.7,1017.2,19.6,0
TR-8080,2025-04-16T18:00:00,23.0,40.8,2.7,5.9,12.6,1021.0,17.9,0
TR-8080,2025-04-16T19:00:00,34.9,47.9,3.1,12.7,16.3,1016.0,1.2,0
TR-8080,2025-04-16T20:00:00,24.2,52.1,3.8,4.4,6.9,1017.6,48.0,0
TR-8080,2025-04-16T21:00:00,25.8,37.6,2.4,7.6,14.5,1013.9,7.8,0
TR-8080,2025-04-16T22:00:00,39.9,73.4,3.9,5.5,8.7,1010.1,2.0,0
TR-8080,2025-04-16T23:00:00,29.7,60.3,6.3,8.1,15.0,1008.2,34.3,0
TR-8080,2025-04-17T00:00:00,44.0,72.8,52.8,34.6,41.8,993.2,82.1,1
TR-8080,2025-04-17T01:00:00,27.0,44.6,4.8,10.6,16.5,1015.2,14.2,0
TR-8080,2025-04-17T02:00:00,28.4,72.1,4.2,9.8,12.9,1024.0,29.8,0
TR-8080,2025-04-17T03:00:00,24.4,47.0,2.5,13.5,18.0,1007.1,39.8,0
TR-8080,2025-04-17T04:00:00,31.5,39.1,4.6,5.7,9.4,1006.9,62.8,0
TR-8080,2025-04-17T05:00:00,25.9,72.8,7.8,6.1,13.0,1017.3,35.0,0
TR-8080,2025-04-17T06:00:00,38.4,45.3,4.6,10.7,17.8,1019.4,68.7,0
TR-8080,2025-04-17T07:00:00,27.0,53.0,4.0,8.8,13.1,1005.3,44.7,0
TR-8080,2025-04-17T08:00:00,38.7,62.3,2.9,11.4,19.3,1010.3,20.6,0
TR-8080,2025-04-17T09:00:00,33.0,54.0,0.8,12.6,20.2,1023.3,18.9,0
TR-8080,2025-04-17T10:00:00,28.3,73.2,2.7,10.6,16.0,1023.8,64.6,0
TR-8080,2025-04-17T11:00:00,39.2,40.0,3.7,14.8,22.1,1007.5,65.8,0
TR-8080,2025-04-17T12:00:00,33.9,43.1,2.2,5.2,9.9,1022.2,61.5,0
TR-8080,2025-04-17T13:00:00,31.5,34.1,2.4,13.9,19.7,1009.1,57.2,0
TR-8080,2025-04-17T14:00:00,35.3,55.0,0.3,4.8,10.5,1011.9,56.6,0
TR-8080,2025-04-17T15:00:00,23.0,44.2,0.4,3.6,9.9,1014.0,64.1,0
TR-8080,2025-04-17T16:00:00,24.9,72.0,0.3,3.7,5.8,1016.4,47.0,0
TR-8080,2025-04-17T17:00:00,30.5,41.5,4.3,6.3,13.0,1013.0,24.8,0
TR-8080,2025-04-17T18:00:00,36.4,33.6,1.2,14.7,18.5,1006.3,58.0,0
TR-8080,2025-04-17T19:00:00,41.4,91.9,49.0,28.1,40.8,993.7,77.4,1
TR-8080,2025-04-17T20:00:00,29.6,64.3,0.7,1.6,8.7,1012.6,24.6,0
TR-8080,2025-04-17T21:00:00,48.6,87.9,49.7,30.1,41.4,992.1,80.7,1
TR-8080,2025-04-17T22:00:00,27.1,49.6,0.7,4.7,9.4,1011.5,22.3,0
TR-8080,2025-04-17T23:00:00,37.8,51.5,5.0,4.4,7.7,1010.6,21.0,0
TR-8080,2025-04-18T00:00:00,41.2,83.3,47.6,21.8,29.4,1001.4,90.6,1
TR-8080,2025-04-18T01:00:00,32.1,70.8,6.3,11.9,16.8,1011.8,37.3,0
TR-8080,2025-04-18T02:00:00,31.5,58.6,1.5,12.7,16.1,1019.5,60.0,0
TR-8080,2025-04-18T03:00:00,30.1,55.8,1.0,2.0,4.0,1023.2,43.3,0
TR-8080,2025-04-18T04:00:00,31.5,56.7,1.5,2.4,5.3,1012.0,20.2,0
TR-8080,2025-04-18T05:00:00,30.6,62.4,4.2,14.4,17.0,1011.6,1.9,0
TR-8080,2025-04-18T06:00:00,36.7,63.8,3.6,2.1,4.3,1005.4,5.7,0
TR-8080,2025-04-18T07:00:00,38.9,34.0,0.0,13.6,20.6,1021.4,45.8,0
TR-8080,2025-04-18T08:00:00,24.8,72.7,1.0,2.2,7.0,1017.0,9.6,0
TR-8080,2025-04-18T09:00:00,24.2,44.5,6.6,3.4,6.4,1007.3,25.8,0
TR-8080,2025-04-18T10:00:00,35.3,40.0,1.3,12.0,16.7,1020.0,13.8,0
TR-8080,2025-04-18T11:00:00,32.0,70.6,1.3,5.1,11.2,1023.8,24.4,0
TR-8080,2025-04-18T12:00:00,37.3,58.6,4.0,2.2,9.2,1023.6,19.1,0
TR-8080,2025-04-18T13:00:00,23.0,32.2,1.2,1.3,6.4,1015.3,19.8,0
TR-8080,2025-04-18T14:00:00,37.2,69.9,5.6,14.9,18.6,1020.3,24.3,0
TR-8080,2025-04-18T15:00:00,30.0,59.2,3.8,10.0,12.8,1024.8,27.2,0
TR-8080,2025-04-18T16:00:00,40.2,71.1,32.0,26.5,34.9,997.1,79.9,1
TR-8080,2025-04-18T17:00:00,37.6,39.7,1.5,1.4,6.3,1018.3,36.7,0
TR-8080,2025-04-18T18:00:00,30.6,51.3,1.0,4.3,10.9,1009.5,22.6,0
TR-8080,2025-04-18T19:00:00,35.4,63.1,7.0,13.3,20.8,1013.6,18.8,0
TR-8080,2025-04-18T20:00:00,27.1,53.0,2.2,14.3,17.9,1018.6,58.9,0
TR-8080,2025-04-18T21:00:00,30.9,39.1,5.0,13.3,18.5,1013.3,22.2,0
TR-8080,2025-04-18T22:00:00,27.1,50.7,6.2,3.6,6.9,1013.1,1.6,0
TR-8080,2025-04-18T23:00:00,26.3,50.2,2.3,10.3,17.2,1009.6,4.4,0
