asset_id,timestamp,oil_temperature,load_percentage,vibration,current_unbalance,voltage_deviation,partial_discharge,ambient_temperature,oil_quality,asset_age,capacity_mva,customers_served,criticality,redundancy_level,previous_failures,days_since_maintenance,failure_within_24h,failure_within_72h,degradation_mode
BR-9010,2025-05-06T02:00:00,51.0,57.1,1.27,1.65,1.7,0.15,31.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T03:00:00,48.7,54.4,1.08,1.6,1.09,0.141,30.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T04:00:00,47.5,56.5,1.12,1.72,1.52,0.176,30.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T05:00:00,46.0,53.1,1.26,1.68,1.45,0.179,31.3,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T06:00:00,50.6,57.7,1.05,1.69,1.11,0.213,30.6,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T07:00:00,47.5,56.4,1.14,1.56,1.26,0.155,31.4,99.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T08:00:00,47.9,58.9,1.33,1.79,1.64,0.149,31.0,98.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T09:00:00,49.1,54.7,1.31,1.9,1.51,0.202,30.7,99.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T10:00:00,50.1,58.7,1.1,1.55,1.48,0.127,30.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T11:00:00,49.2,57.8,1.39,2.1,1.72,0.149,31.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T12:00:00,50.3,60.9,1.11,1.59,1.3,0.161,32.5,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T13:00:00,52.7,60.8,1.35,1.81,1.02,0.164,32.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T14:00:00,54.8,56.8,1.26,2.26,1.72,0.177,33.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T15:00:00,57.1,60.6,1.02,1.76,1.49,0.173,32.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T16:00:00,54.4,64.3,1.05,2.43,1.64,0.138,32.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T17:00:00,56.8,58.3,1.24,2.37,1.47,0.156,33.3,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T18:00:00,54.8,59.3,1.39,2.44,1.1,0.153,34.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T19:00:00,56.5,58.7,1.21,1.37,1.41,0.18,33.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T20:00:00,55.2,62.6,1.23,1.45,1.64,0.116,33.2,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T21:00:00,55.8,61.1,0.99,1.96,1.48,0.177,33.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T22:00:00,53.7,58.6,1.34,2.12,1.37,0.193,33.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-06T23:00:00,51.5,59.8,1.16,2.44,1.24,0.169,32.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T00:00:00,53.7,57.9,1.07,1.71,1.46,0.187,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T01:00:00,51.4,57.9,1.07,1.8,1.02,0.166,32.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T02:00:00,52.5,55.1,0.94,2.17,1.28,0.13,31.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T03:00:00,51.8,56.3,1.14,1.9,1.13,0.176,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T04:00:00,49.7,57.1,1.29,2.24,1.18,0.144,31.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T05:00:00,49.3,56.5,1.1,1.34,1.55,0.175,30.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T06:00:00,49.4,57.6,1.14,2.18,1.37,0.195,30.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T07:00:00,48.8,59.3,1.33,2.14,1.36,0.154,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T08:00:00,49.4,58.1,1.21,1.44,1.62,0.152,31.4,97.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T09:00:00,50.3,56.8,1.12,1.58,1.76,0.175,32.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T10:00:00,49.3,56.2,1.33,1.91,1.13,0.133,31.5,99.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T11:00:00,52.6,57.8,1.45,2.01,1.62,0.181,32.1,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T12:00:00,54.2,59.2,1.09,1.33,1.3,0.145,32.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T13:00:00,52.8,58.4,1.06,2.61,1.08,0.13,31.9,99.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T14:00:00,53.9,62.4,1.01,1.64,1.55,0.147,32.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T15:00:00,54.1,56.0,1.2,1.35,1.6,0.173,32.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T16:00:00,57.4,61.3,0.93,1.76,1.38,0.164,32.2,98.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T17:00:00,54.6,60.1,1.1,1.98,1.5,0.154,32.6,99.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T18:00:00,53.2,64.1,1.26,1.89,1.52,0.167,33.6,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T19:00:00,55.2,64.2,1.17,1.41,2.02,0.145,33.4,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T20:00:00,55.6,60.8,1.18,1.59,1.61,0.141,32.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T21:00:00,52.6,62.0,0.93,1.98,1.28,0.153,34.1,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T22:00:00,53.3,59.7,1.34,1.98,1.48,0.156,33.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-07T23:00:00,53.0,60.3,1.2,1.16,1.39,0.188,32.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T00:00:00,54.1,59.5,1.34,1.32,1.27,0.179,31.9,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T01:00:00,51.3,60.5,1.31,1.95,1.32,0.124,33.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T02:00:00,51.4,54.4,1.08,1.44,1.56,0.136,31.3,99.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T03:00:00,49.3,57.6,1.3,1.59,1.73,0.152,31.8,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T04:00:00,46.8,55.5,1.08,2.09,1.39,0.182,30.1,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T05:00:00,46.5,54.4,1.35,1.41,1.4,0.156,30.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T06:00:00,48.5,53.4,1.28,1.61,1.49,0.193,30.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T07:00:00,46.8,55.1,0.98,2.1,1.64,0.177,31.5,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T08:00:00,47.8,57.9,1.28,1.56,1.48,0.154,31.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T09:00:00,50.7,60.5,1.42,2.19,1.49,0.166,30.2,98.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T10:00:00,50.4,54.2,1.16,1.6,1.89,0.132,31.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T11:00:00,53.6,60.3,1.47,1.51,1.61,0.15,32.5,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T12:00:00,52.9,61.0,1.3,2.11,1.3,0.147,31.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T13:00:00,53.5,57.1,1.15,1.86,1.45,0.143,32.0,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T14:00:00,53.6,59.5,1.21,1.79,1.69,0.133,32.7,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T15:00:00,53.6,59.2,1.24,1.65,1.56,0.169,33.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T16:00:00,54.0,57.7,1.31,1.8,1.25,0.185,33.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T17:00:00,56.2,58.7,1.03,1.78,1.72,0.165,33.9,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T18:00:00,55.1,58.7,1.24,1.93,1.92,0.118,32.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T19:00:00,55.6,58.3,1.25,1.65,1.4,0.17,33.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T20:00:00,55.0,58.5,1.39,1.48,1.32,0.158,33.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T21:00:00,54.1,60.1,0.85,1.95,1.61,0.123,32.4,99.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T22:00:00,53.4,58.5,1.12,1.77,1.12,0.144,33.1,98.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-08T23:00:00,54.3,56.9,1.03,1.69,1.46,0.15,32.5,99.2,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T00:00:00,53.7,58.1,1.58,1.26,1.51,0.172,32.1,99.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T01:00:00,48.4,59.1,1.29,1.76,1.69,0.176,32.1,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T02:00:00,50.7,56.5,0.89,1.61,1.39,0.141,31.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T03:00:00,48.9,55.2,1.06,1.97,1.45,0.151,31.0,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T04:00:00,48.5,60.6,1.31,1.54,1.5,0.215,30.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T05:00:00,47.7,61.2,1.29,1.73,1.88,0.185,30.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T06:00:00,45.3,54.7,1.06,2.12,1.45,0.134,30.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T07:00:00,48.2,56.2,1.04,1.39,1.22,0.175,31.0,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T08:00:00,48.1,58.2,1.32,2.27,0.88,0.162,31.2,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T09:00:00,48.8,55.2,1.15,1.63,2.18,0.158,31.2,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T10:00:00,49.7,57.3,1.24,1.29,1.54,0.141,31.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T11:00:00,52.4,60.3,1.12,2.11,1.34,0.21,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T12:00:00,51.2,58.0,1.26,1.81,1.75,0.154,32.4,97.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T13:00:00,51.9,61.2,0.91,1.68,1.59,0.149,31.6,98.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T14:00:00,53.6,55.6,1.23,2.1,1.79,0.145,32.3,99.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T15:00:00,56.3,57.8,1.05,1.79,1.42,0.17,33.4,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T16:00:00,53.7,56.5,1.26,1.45,1.28,0.182,32.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T17:00:00,54.8,60.4,1.18,2.14,1.55,0.178,33.1,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T18:00:00,55.6,62.2,1.66,1.83,1.65,0.173,33.9,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T19:00:00,56.6,58.5,1.02,1.74,1.83,0.127,33.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T20:00:00,53.1,60.4,1.48,2.04,1.24,0.149,33.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T21:00:00,55.6,58.9,1.29,2.11,1.69,0.175,33.0,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T22:00:00,54.6,60.4,1.19,2.13,1.58,0.158,32.9,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-09T23:00:00,55.3,59.8,1.18,1.66,1.16,0.16,32.3,98.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T00:00:00,51.3,56.1,1.28,2.19,1.64,0.129,31.8,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T01:00:00,51.2,53.6,1.26,2.13,1.4,0.142,32.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T02:00:00,51.6,56.5,1.21,1.67,1.75,0.199,31.7,98.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T03:00:00,47.6,54.6,1.36,1.78,1.41,0.162,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T04:00:00,49.3,55.0,1.09,1.46,1.81,0.106,30.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T05:00:00,47.2,54.9,1.34,1.37,1.35,0.161,30.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T06:00:00,49.7,52.9,1.09,1.82,1.81,0.133,30.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T07:00:00,50.3,57.5,1.19,1.84,1.38,0.146,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T08:00:00,49.1,55.7,0.9,1.39,1.49,0.152,30.0,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T09:00:00,49.4,56.2,1.17,2.07,1.54,0.177,31.6,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T10:00:00,48.1,57.5,1.31,1.4,1.58,0.179,31.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T11:00:00,50.3,58.3,1.11,1.88,1.44,0.143,31.2,98.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T12:00:00,51.0,57.4,1.47,1.7,1.33,0.128,32.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T13:00:00,54.4,57.3,1.27,2.16,1.33,0.133,32.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T14:00:00,53.4,55.6,1.25,1.95,1.45,0.172,32.2,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T15:00:00,54.9,61.6,1.28,1.89,2.0,0.154,32.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T16:00:00,55.2,58.8,1.22,1.88,1.56,0.149,32.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T17:00:00,56.0,60.5,1.44,2.16,1.74,0.217,33.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T18:00:00,55.5,60.6,1.12,2.08,1.45,0.126,33.0,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T19:00:00,56.5,61.3,0.93,2.25,1.26,0.155,33.3,98.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T20:00:00,55.6,60.3,1.26,1.64,1.84,0.193,33.1,98.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T21:00:00,53.1,59.2,1.4,1.85,1.37,0.146,32.3,99.2,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T22:00:00,53.1,57.9,1.47,2.46,1.35,0.143,32.9,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-10T23:00:00,53.1,57.1,1.22,1.6,1.38,0.193,32.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T00:00:00,52.5,58.1,1.01,1.93,1.26,0.181,31.2,97.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T01:00:00,52.3,57.7,1.01,1.79,1.27,0.195,31.0,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T02:00:00,48.8,56.3,1.3,1.76,1.38,0.186,31.0,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T03:00:00,49.2,55.1,1.38,1.48,1.53,0.175,30.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T04:00:00,47.2,56.1,1.39,1.13,1.8,0.181,31.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T05:00:00,49.5,53.6,1.15,1.53,1.33,0.174,31.0,98.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T06:00:00,49.7,58.1,1.24,1.4,1.21,0.195,31.4,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T07:00:00,46.6,54.0,1.25,1.6,1.38,0.173,31.2,99.2,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T08:00:00,49.5,57.5,0.97,1.87,1.66,0.154,31.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T09:00:00,49.1,56.0,1.12,1.31,1.67,0.167,30.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T10:00:00,49.7,57.3,1.36,1.82,1.46,0.17,31.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T11:00:00,51.3,55.0,1.35,1.83,1.64,0.145,30.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T12:00:00,51.0,56.7,1.24,1.82,1.77,0.132,32.1,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T13:00:00,53.4,58.9,1.31,1.76,1.76,0.14,32.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T14:00:00,53.1,58.7,1.35,2.55,1.82,0.138,33.0,98.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T15:00:00,55.4,58.6,1.21,1.89,1.62,0.166,33.8,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T16:00:00,54.2,58.5,1.37,1.91,1.34,0.153,33.6,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T17:00:00,54.7,58.8,1.22,1.63,1.64,0.137,33.2,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T18:00:00,57.9,58.4,1.3,1.52,2.05,0.145,32.7,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T19:00:00,57.7,61.5,1.32,1.88,1.49,0.179,33.7,98.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T20:00:00,56.3,59.1,1.16,1.8,1.09,0.156,32.9,98.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T21:00:00,57.0,61.6,1.29,1.53,1.38,0.159,32.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T22:00:00,54.7,60.9,1.34,2.64,1.35,0.148,33.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-11T23:00:00,53.8,61.3,0.99,1.88,1.76,0.133,31.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T00:00:00,51.9,57.2,0.93,1.54,1.33,0.146,31.4,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T01:00:00,52.4,58.8,1.14,1.73,1.42,0.16,31.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T02:00:00,49.4,55.9,1.06,1.91,1.61,0.183,31.8,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T03:00:00,50.7,55.5,1.4,1.39,1.87,0.206,31.0,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T04:00:00,50.7,57.0,1.35,2.29,1.52,0.142,31.6,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T05:00:00,47.4,53.7,1.24,1.48,1.14,0.122,31.0,98.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T06:00:00,46.0,56.7,1.07,1.89,1.51,0.166,30.8,99.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T07:00:00,48.9,57.4,1.07,2.03,1.57,0.16,30.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T08:00:00,49.2,54.4,1.08,1.37,1.68,0.182,30.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T09:00:00,49.6,54.9,1.27,1.67,1.26,0.157,30.7,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T10:00:00,50.6,54.7,1.6,1.64,1.62,0.157,32.4,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T11:00:00,49.5,58.3,1.1,2.36,1.67,0.142,31.2,98.4,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T12:00:00,50.9,59.0,1.09,2.18,1.4,0.149,31.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T13:00:00,53.6,59.6,1.39,1.85,1.62,0.196,31.9,98.9,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T14:00:00,52.7,61.4,1.26,1.85,1.31,0.154,32.1,99.5,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T15:00:00,55.9,56.3,0.99,1.73,1.23,0.192,33.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T16:00:00,54.9,60.0,1.2,1.05,1.56,0.172,32.5,99.3,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T17:00:00,56.4,62.9,1.22,1.48,1.45,0.15,33.9,99.6,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T18:00:00,55.3,61.7,1.02,2.03,1.38,0.154,33.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T19:00:00,57.3,60.7,1.31,2.57,1.6,0.171,33.9,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T20:00:00,54.8,59.4,1.38,1.99,1.44,0.106,32.9,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T21:00:00,54.3,56.9,1.07,1.69,1.5,0.144,32.9,99.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T22:00:00,55.2,57.2,1.37,2.01,1.71,0.169,33.0,99.8,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-12T23:00:00,54.9,60.0,1.11,1.51,1.45,0.143,32.3,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T00:00:00,52.2,57.1,1.29,2.11,1.18,0.158,32.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T01:00:00,49.1,57.6,1.07,1.83,1.66,0.131,31.4,99.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T02:00:00,50.9,57.7,1.28,1.3,1.91,0.17,31.0,99.1,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T03:00:00,48.6,59.9,1.27,1.54,1.62,0.162,31.5,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T04:00:00,47.0,53.6,1.33,1.85,1.42,0.176,30.5,99.7,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T05:00:00,48.1,56.6,1.0,2.25,1.86,0.156,31.2,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
BR-9010,2025-05-13T06:00:00,46.1,57.4,0.95,1.68,1.27,0.167,30.8,100.0,5.0,28.0,9500,0.93,0.6,0,180,0,0,none
